 # Monte Carlo simulation of a 2D Ising model
 # {width:          48 , height:          48 , temperature:   1.3000000000000000      , iterations:        3000 }
#         Iter        Energy   Energ Check Magnetization
        000001       -1676.0       -1716.0          -184
        000002       -2316.0       -2316.0          -264
        000003       -2728.0       -2728.0          -230
        000004       -2968.0       -2968.0          -200
        000005       -3156.0       -3156.0          -270
        000006       -3328.0       -3328.0          -370
        000007       -3456.0       -3456.0          -408
        000008       -3580.0       -3580.0          -432
        000009       -3716.0       -3716.0          -494
        000010       -3724.0       -3724.0          -514
        000011       -3816.0       -3816.0          -560
        000012       -3860.0       -3860.0          -574
        000013       -3896.0       -3896.0          -620
        000014       -3940.0       -3940.0          -654
        000015       -3964.0       -3964.0          -686
        000016       -4020.0       -4020.0          -702
        000017       -4028.0       -4028.0          -700
        000018       -4060.0       -4060.0          -728
        000019       -4088.0       -4088.0          -748
        000020       -4088.0       -4088.0          -718
        000021       -4060.0       -4060.0          -728
        000022       -4044.0       -4044.0          -724
        000023       -4076.0       -4076.0          -766
        000024       -4068.0       -4068.0          -790
        000025       -4092.0       -4092.0          -830
        000026       -4108.0       -4108.0          -870
        000027       -4148.0       -4148.0          -890
        000028       -4128.0       -4128.0          -898
        000029       -4112.0       -4112.0          -904
        000030       -4128.0       -4128.0          -912
        000031       -4140.0       -4140.0          -940
        000032       -4120.0       -4120.0          -952
        000033       -4164.0       -4164.0          -982
        000034       -4156.0       -4156.0          -980
        000035       -4160.0       -4160.0         -1018
        000036       -4168.0       -4168.0         -1020
        000037       -4152.0       -4152.0         -1010
        000038       -4128.0       -4128.0         -1016
        000039       -4172.0       -4172.0         -1030
        000040       -4208.0       -4208.0         -1062
        000041       -4172.0       -4172.0         -1036
        000042       -4160.0       -4160.0         -1048
        000043       -4200.0       -4200.0         -1092
        000044       -4204.0       -4204.0         -1092
        000045       -4192.0       -4192.0         -1106
        000046       -4212.0       -4212.0         -1100
        000047       -4172.0       -4172.0         -1110
        000048       -4176.0       -4176.0         -1132
        000049       -4156.0       -4156.0         -1130
        000050       -4224.0       -4224.0         -1128
        000051       -4220.0       -4220.0         -1104
        000052       -4256.0       -4256.0         -1130
        000053       -4212.0       -4212.0         -1162
        000054       -4236.0       -4236.0         -1158
        000055       -4228.0       -4228.0         -1144
        000056       -4248.0       -4248.0         -1174
        000057       -4224.0       -4224.0         -1162
        000058       -4236.0       -4236.0         -1164
        000059       -4216.0       -4216.0         -1162
        000060       -4220.0       -4220.0         -1166
        000061       -4188.0       -4188.0         -1152
        000062       -4204.0       -4204.0         -1188
        000063       -4200.0       -4200.0         -1246
        000064       -4228.0       -4228.0         -1242
        000065       -4212.0       -4212.0         -1226
        000066       -4220.0       -4220.0         -1248
        000067       -4244.0       -4244.0         -1264
        000068       -4268.0       -4268.0         -1242
        000069       -4264.0       -4264.0         -1254
        000070       -4264.0       -4264.0         -1242
        000071       -4248.0       -4248.0         -1230
        000072       -4264.0       -4264.0         -1226
        000073       -4256.0       -4256.0         -1242
        000074       -4256.0       -4256.0         -1220
        000075       -4232.0       -4232.0         -1192
        000076       -4236.0       -4236.0         -1202
        000077       -4240.0       -4240.0         -1220
        000078       -4224.0       -4224.0         -1230
        000079       -4240.0       -4240.0         -1240
        000080       -4252.0       -4252.0         -1204
        000081       -4236.0       -4236.0         -1242
        000082       -4276.0       -4276.0         -1256
        000083       -4280.0       -4280.0         -1292
        000084       -4244.0       -4244.0         -1278
        000085       -4248.0       -4248.0         -1274
        000086       -4232.0       -4232.0         -1292
        000087       -4244.0       -4244.0         -1292
        000088       -4220.0       -4220.0         -1258
        000089       -4220.0       -4220.0         -1288
        000090       -4228.0       -4228.0         -1290
        000091       -4280.0       -4280.0         -1318
        000092       -4284.0       -4284.0         -1336
        000093       -4284.0       -4284.0         -1350
        000094       -4284.0       -4284.0         -1356
        000095       -4288.0       -4288.0         -1344
        000096       -4276.0       -4276.0         -1338
        000097       -4292.0       -4292.0         -1368
        000098       -4316.0       -4316.0         -1360
        000099       -4316.0       -4316.0         -1378
        000100       -4284.0       -4284.0         -1384
        000101       -4272.0       -4272.0         -1388
        000102       -4308.0       -4308.0         -1398
        000103       -4300.0       -4300.0         -1386
        000104       -4268.0       -4268.0         -1406
        000105       -4276.0       -4276.0         -1408
        000106       -4292.0       -4292.0         -1432
        000107       -4304.0       -4304.0         -1470
        000108       -4320.0       -4320.0         -1462
        000109       -4320.0       -4320.0         -1466
        000110       -4372.0       -4372.0         -1486
        000111       -4376.0       -4376.0         -1482
        000112       -4336.0       -4336.0         -1480
        000113       -4316.0       -4316.0         -1486
        000114       -4328.0       -4328.0         -1502
        000115       -4340.0       -4340.0         -1516
        000116       -4352.0       -4352.0         -1508
        000117       -4352.0       -4352.0         -1518
        000118       -4332.0       -4332.0         -1516
        000119       -4328.0       -4328.0         -1510
        000120       -4388.0       -4388.0         -1500
        000121       -4376.0       -4376.0         -1520
        000122       -4372.0       -4372.0         -1524
        000123       -4368.0       -4368.0         -1532
        000124       -4364.0       -4364.0         -1544
        000125       -4360.0       -4360.0         -1526
        000126       -4344.0       -4344.0         -1578
        000127       -4376.0       -4376.0         -1578
        000128       -4348.0       -4348.0         -1584
        000129       -4376.0       -4376.0         -1606
        000130       -4364.0       -4364.0         -1614
        000131       -4372.0       -4372.0         -1630
        000132       -4336.0       -4336.0         -1616
        000133       -4332.0       -4332.0         -1600
        000134       -4372.0       -4372.0         -1626
        000135       -4388.0       -4388.0         -1658
        000136       -4360.0       -4360.0         -1678
