 # Monte Carlo simulation of a 2D Ising model
#         Iter        Energy   Energ Check Magnetization
        000001       -1580.0       -1496.0           132
        000002       -2156.0       -2156.0           180
        000003       -2540.0       -2540.0           184
        000004       -2824.0       -2824.0           130
        000005       -3000.0       -3000.0           202
        000006       -3136.0       -3136.0           186
        000007       -3248.0       -3248.0           256
        000008       -3276.0       -3276.0           300
        000009       -3348.0       -3348.0           302
        000010       -3456.0       -3456.0           282
        000011       -3472.0       -3472.0           296
        000012       -3500.0       -3500.0           240
        000013       -3616.0       -3616.0           264
        000014       -3680.0       -3680.0           266
        000015       -3736.0       -3736.0           254
        000016       -3724.0       -3724.0           288
        000017       -3716.0       -3716.0           270
        000018       -3720.0       -3720.0           262
        000019       -3692.0       -3692.0           256
        000020       -3696.0       -3696.0           246
        000021       -3736.0       -3736.0           266
        000022       -3768.0       -3768.0           338
        000023       -3724.0       -3724.0           284
        000024       -3668.0       -3668.0           266
        000025       -3672.0       -3672.0           312
        000026       -3720.0       -3720.0           354
        000027       -3676.0       -3676.0           392
        000028       -3708.0       -3708.0           388
        000029       -3708.0       -3708.0           382
        000030       -3692.0       -3692.0           356
        000031       -3708.0       -3708.0           352
        000032       -3752.0       -3752.0           390
        000033       -3728.0       -3728.0           372
        000034       -3788.0       -3788.0           332
        000035       -3772.0       -3772.0           376
        000036       -3804.0       -3804.0           396
        000037       -3768.0       -3768.0           408
        000038       -3768.0       -3768.0           414
        000039       -3728.0       -3728.0           422
        000040       -3760.0       -3760.0           440
        000041       -3756.0       -3756.0           488
        000042       -3772.0       -3772.0           480
        000043       -3752.0       -3752.0           472
        000044       -3748.0       -3748.0           472
        000045       -3804.0       -3804.0           470
        000046       -3704.0       -3704.0           478
        000047       -3720.0       -3720.0           506
        000048       -3636.0       -3636.0           502
        000049       -3700.0       -3700.0           488
        000050       -3776.0       -3776.0           548
        000051       -3796.0       -3796.0           560
        000052       -3772.0       -3772.0           576
        000053       -3776.0       -3776.0           564
        000054       -3796.0       -3796.0           550
        000055       -3848.0       -3848.0           532
        000056       -3816.0       -3816.0           530
        000057       -3848.0       -3848.0           540
        000058       -3876.0       -3876.0           522
        000059       -3820.0       -3820.0           496
        000060       -3808.0       -3808.0           506
        000061       -3828.0       -3828.0           516
        000062       -3864.0       -3864.0           500
        000063       -3908.0       -3908.0           462
        000064       -3880.0       -3880.0           456
        000065       -3872.0       -3872.0           462
        000066       -3872.0       -3872.0           442
        000067       -3840.0       -3840.0           430
        000068       -3880.0       -3880.0           454
        000069       -3844.0       -3844.0           414
        000070       -3896.0       -3896.0           404
        000071       -3884.0       -3884.0           358
        000072       -3868.0       -3868.0           382
        000073       -3892.0       -3892.0           394
        000074       -3936.0       -3936.0           364
        000075       -3948.0       -3948.0           362
        000076       -3896.0       -3896.0           334
        000077       -3948.0       -3948.0           358
        000078       -3912.0       -3912.0           340
        000079       -3888.0       -3888.0           366
        000080       -3892.0       -3892.0           364
        000081       -3924.0       -3924.0           342
        000082       -3940.0       -3940.0           334
        000083       -3900.0       -3900.0           348
        000084       -3936.0       -3936.0           332
        000085       -3932.0       -3932.0           326
        000086       -3904.0       -3904.0           280
        000087       -3908.0       -3908.0           288
        000088       -3896.0       -3896.0           282
        000089       -3896.0       -3896.0           284
        000090       -3920.0       -3920.0           322
        000091       -3936.0       -3936.0           320
        000092       -3904.0       -3904.0           326
        000093       -3936.0       -3936.0           280
        000094       -3960.0       -3960.0           314
        000095       -3960.0       -3960.0           278
        000096       -3940.0       -3940.0           308
        000097       -3956.0       -3956.0           244
        000098       -3956.0       -3956.0           206
        000099       -3932.0       -3932.0           230
        000100       -3936.0       -3936.0           250
        000101       -3892.0       -3892.0           228
        000102       -3968.0       -3968.0           240
        000103       -3916.0       -3916.0           248
        000104       -3892.0       -3892.0           228
        000105       -3888.0       -3888.0           202
        000106       -3928.0       -3928.0           186
        000107       -3932.0       -3932.0           206
        000108       -4012.0       -4012.0           156
