 # Monte Carlo simulation of a 2D Ising model
# {width: 48, height: 48, temperature:1.300, iterations: 3000}
#         Iter        Energy   Energ Check Magnetization
        000001       -1760.0       -1656.0             0
        000002       -2292.0       -2292.0            72
        000003       -2708.0       -2708.0            52
        000004       -2872.0       -2872.0            86
        000005       -3052.0       -3052.0            80
        000006       -3252.0       -3252.0            12
        000007       -3380.0       -3380.0           -18
        000008       -3444.0       -3444.0           -56
        000009       -3488.0       -3488.0           -52
        000010       -3564.0       -3564.0           -16
        000011       -3560.0       -3560.0           -38
        000012       -3608.0       -3608.0            14
        000013       -3700.0       -3700.0            30
        000014       -3736.0       -3736.0            48
        000015       -3724.0       -3724.0           -22
        000016       -3768.0       -3768.0           -10
        000017       -3828.0       -3828.0           -14
        000018       -3840.0       -3840.0            -2
        000019       -3828.0       -3828.0           -14
        000020       -3812.0       -3812.0           -40
        000021       -3828.0       -3828.0            12
        000022       -3856.0       -3856.0            30
        000023       -3832.0       -3832.0            38
        000024       -3872.0       -3872.0            64
        000025       -3920.0       -3920.0            94
        000026       -3956.0       -3956.0           124
        000027       -3992.0       -3992.0           150
        000028       -4004.0       -4004.0           142
        000029       -4016.0       -4016.0           138
        000030       -4056.0       -4056.0           176
        000031       -4064.0       -4064.0           148
        000032       -4096.0       -4096.0           158
        000033       -4088.0       -4088.0           186
        000034       -4100.0       -4100.0           270
        000035       -4096.0       -4096.0           298
        000036       -4124.0       -4124.0           272
        000037       -4108.0       -4108.0           252
        000038       -4104.0       -4104.0           274
        000039       -4136.0       -4136.0           292
        000040       -4112.0       -4112.0           300
        000041       -4120.0       -4120.0           312
        000042       -4120.0       -4120.0           314
        000043       -4116.0       -4116.0           362
        000044       -4100.0       -4100.0           354
        000045       -4168.0       -4168.0           374
        000046       -4188.0       -4188.0           360
        000047       -4204.0       -4204.0           380
        000048       -4220.0       -4220.0           360
        000049       -4212.0       -4212.0           366
        000050       -4172.0       -4172.0           410
        000051       -4188.0       -4188.0           410
        000052       -4192.0       -4192.0           376
        000053       -4232.0       -4232.0           414
        000054       -4244.0       -4244.0           382
        000055       -4240.0       -4240.0           368
        000056       -4248.0       -4248.0           358
        000057       -4232.0       -4232.0           360
        000058       -4244.0       -4244.0           372
        000059       -4236.0       -4236.0           360
        000060       -4228.0       -4228.0           360
        000061       -4264.0       -4264.0           366
        000062       -4276.0       -4276.0           350
        000063       -4244.0       -4244.0           310
        000064       -4208.0       -4208.0           296
        000065       -4212.0       -4212.0           290
        000066       -4232.0       -4232.0           306
        000067       -4240.0       -4240.0           344
        000068       -4224.0       -4224.0           346
        000069       -4224.0       -4224.0           342
        000070       -4244.0       -4244.0           350
        000071       -4216.0       -4216.0           364
        000072       -4244.0       -4244.0           392
