 # Monte Carlo simulation of a 2D Ising model
#         Iter        Energy   Energ Check Magnetization
        000001       -1520.0       -1436.0           202
        000002       -2076.0       -2076.0           230
        000003       -2336.0       -2336.0           270
        000004       -2584.0       -2584.0           250
        000005       -2680.0       -2680.0           322
        000006       -2792.0       -2792.0           300
        000007       -2872.0       -2872.0           362
        000008       -2992.0       -2992.0           368
        000009       -3032.0       -3032.0           450
        000010       -3148.0       -3148.0           422
        000011       -3212.0       -3212.0           476
        000012       -3284.0       -3284.0           506
        000013       -3348.0       -3348.0           574
        000014       -3380.0       -3380.0           530
        000015       -3412.0       -3412.0           598
        000016       -3408.0       -3408.0           610
        000017       -3472.0       -3472.0           672
        000018       -3436.0       -3436.0           648
        000019       -3492.0       -3492.0           722
        000020       -3584.0       -3584.0           712
        000021       -3588.0       -3588.0           752
        000022       -3584.0       -3584.0           754
        000023       -3560.0       -3560.0           812
        000024       -3616.0       -3616.0           836
        000025       -3568.0       -3568.0           844
        000026       -3620.0       -3620.0           848
        000027       -3704.0       -3704.0           858
        000028       -3656.0       -3656.0           848
        000029       -3700.0       -3700.0           852
        000030       -3792.0       -3792.0           872
        000031       -3768.0       -3768.0           878
        000032       -3824.0       -3824.0           880
        000033       -3824.0       -3824.0           922
        000034       -3832.0       -3832.0           910
        000035       -3856.0       -3856.0           902
        000036       -3852.0       -3852.0           910
        000037       -3812.0       -3812.0           902
        000038       -3848.0       -3848.0           940
        000039       -3904.0       -3904.0           958
        000040       -3948.0       -3948.0           976
        000041       -3940.0       -3940.0           962
        000042       -3916.0       -3916.0           928
        000043       -3860.0       -3860.0           912
        000044       -3812.0       -3812.0           932
        000045       -3844.0       -3844.0           936
        000046       -3852.0       -3852.0           948
        000047       -3836.0       -3836.0           942
        000048       -3824.0       -3824.0           938
        000049       -3932.0       -3932.0          1012
        000050       -3988.0       -3988.0          1022
        000051       -3932.0       -3932.0          1064
        000052       -3868.0       -3868.0          1110
        000053       -3936.0       -3936.0          1100
        000054       -3928.0       -3928.0          1154
        000055       -3996.0       -3996.0          1164
        000056       -3912.0       -3912.0          1206
        000057       -3888.0       -3888.0          1182
        000058       -3908.0       -3908.0          1224
        000059       -3896.0       -3896.0          1170
        000060       -3892.0       -3892.0          1198
        000061       -3876.0       -3876.0          1172
        000062       -3952.0       -3952.0          1180
        000063       -3956.0       -3956.0          1196
        000064       -3864.0       -3864.0          1122
        000065       -3860.0       -3860.0          1152
        000066       -3884.0       -3884.0          1168
        000067       -3888.0       -3888.0          1186
        000068       -3828.0       -3828.0          1138
        000069       -3932.0       -3932.0          1172
        000070       -3976.0       -3976.0          1168
        000071       -3992.0       -3992.0          1164
        000072       -4012.0       -4012.0          1168
        000073       -3948.0       -3948.0          1142
        000074       -3896.0       -3896.0          1148
        000075       -3916.0       -3916.0          1156
        000076       -3916.0       -3916.0          1152
        000077       -3920.0       -3920.0          1128
        000078       -3940.0       -3940.0          1148
        000079       -3876.0       -3876.0          1160
        000080       -3944.0       -3944.0          1172
        000081       -3888.0       -3888.0          1148
        000082       -3976.0       -3976.0          1162
        000083       -4020.0       -4020.0          1224
        000084       -4036.0       -4036.0          1258
        000085       -4000.0       -4000.0          1194
        000086       -4012.0       -4012.0          1212
        000087       -3940.0       -3940.0          1236
        000088       -3920.0       -3920.0          1206
        000089       -3888.0       -3888.0          1212
        000090       -3888.0       -3888.0          1248
        000091       -3912.0       -3912.0          1262
        000092       -3940.0       -3940.0          1268
        000093       -3976.0       -3976.0          1226
        000094       -3860.0       -3860.0          1194
        000095       -3936.0       -3936.0          1254
        000096       -3944.0       -3944.0          1286
        000097       -3972.0       -3972.0          1298
        000098       -3976.0       -3976.0          1270
        000099       -3976.0       -3976.0          1258
        000100       -3960.0       -3960.0          1282
        000101       -3968.0       -3968.0          1268
        000102       -3928.0       -3928.0          1246
        000103       -4016.0       -4016.0          1278
        000104       -4016.0       -4016.0          1290
        000105       -4012.0       -4012.0          1290
        000106       -4012.0       -4012.0          1280
        000107       -4020.0       -4020.0          1306
        000108       -3940.0       -3940.0          1276
        000109       -4000.0       -4000.0          1280
        000110       -4108.0       -4108.0          1322
        000111       -4132.0       -4132.0          1328
        000112       -4164.0       -4164.0          1312
        000113       -4128.0       -4128.0          1298
        000114       -4104.0       -4104.0          1280
        000115       -4012.0       -4012.0          1240
        000116       -3988.0       -3988.0          1228
        000117       -3932.0       -3932.0          1258
        000118       -4000.0       -4000.0          1262
        000119       -4020.0       -4020.0          1278
        000120       -3968.0       -3968.0          1260
        000121       -3924.0       -3924.0          1266
        000122       -3960.0       -3960.0          1260
        000123       -3896.0       -3896.0          1256
        000124       -4012.0       -4012.0          1230
        000125       -3988.0       -3988.0          1268
        000126       -4024.0       -4024.0          1300
        000127       -4068.0       -4068.0          1320
        000128       -4128.0       -4128.0          1326
        000129       -4160.0       -4160.0          1370
        000130       -4124.0       -4124.0          1348
        000131       -4144.0       -4144.0          1298
        000132       -4112.0       -4112.0          1298
        000133       -4064.0       -4064.0          1274
        000134       -4036.0       -4036.0          1256
        000135       -4112.0       -4112.0          1264
        000136       -4108.0       -4108.0          1294
        000137       -4056.0       -4056.0          1294
        000138       -4060.0       -4060.0          1338
        000139       -3988.0       -3988.0          1332
        000140       -3960.0       -3960.0          1370
        000141       -3984.0       -3984.0          1384
        000142       -4036.0       -4036.0          1388
        000143       -4004.0       -4004.0          1424
        000144       -4020.0       -4020.0          1412
        000145       -4076.0       -4076.0          1438
        000146       -4036.0       -4036.0          1460
        000147       -4008.0       -4008.0          1456
        000148       -4020.0       -4020.0          1432
        000149       -3980.0       -3980.0          1430
        000150       -4024.0       -4024.0          1430
        000151       -4020.0       -4020.0          1422
        000152       -4140.0       -4140.0          1460
        000153       -4084.0       -4084.0          1454
        000154       -4088.0       -4088.0          1442
        000155       -4008.0       -4008.0          1420
        000156       -3972.0       -3972.0          1428
        000157       -3964.0       -3964.0          1418
        000158       -4028.0       -4028.0          1440
        000159       -4064.0       -4064.0          1440
        000160       -3996.0       -3996.0          1456
        000161       -3976.0       -3976.0          1442
        000162       -3912.0       -3912.0          1442
        000163       -3960.0       -3960.0          1444
        000164       -3916.0       -3916.0          1432
        000165       -3876.0       -3876.0          1424
        000166       -3952.0       -3952.0          1480
        000167       -3976.0       -3976.0          1468
        000168       -4072.0       -4072.0          1496
        000169       -4040.0       -4040.0          1490
        000170       -4036.0       -4036.0          1544
        000171       -4016.0       -4016.0          1522
        000172       -4044.0       -4044.0          1520
        000173       -3960.0       -3960.0          1496
        000174       -4024.0       -4024.0          1538
        000175       -3944.0       -3944.0          1550
        000176       -3936.0       -3936.0          1562
        000177       -4072.0       -4072.0          1552
        000178       -3980.0       -3980.0          1530
        000179       -3940.0       -3940.0          1544
        000180       -3872.0       -3872.0          1518
        000181       -3880.0       -3880.0          1546
        000182       -4020.0       -4020.0          1580
        000183       -3964.0       -3964.0          1558
        000184       -3984.0       -3984.0          1538
        000185       -3956.0       -3956.0          1530
        000186       -3984.0       -3984.0          1564
        000187       -4012.0       -4012.0          1580
        000188       -4052.0       -4052.0          1600
        000189       -4104.0       -4104.0          1622
        000190       -4084.0       -4084.0          1620
        000191       -4072.0       -4072.0          1630
        000192       -4076.0       -4076.0          1674
        000193       -4012.0       -4012.0          1654
        000194       -4036.0       -4036.0          1672
        000195       -3948.0       -3948.0          1616
        000196       -3984.0       -3984.0          1602
        000197       -4000.0       -4000.0          1596
        000198       -4012.0       -4012.0          1596
        000199       -4084.0       -4084.0          1602
        000200       -4084.0       -4084.0          1632
        000201       -4196.0       -4196.0          1632
        000202       -4164.0       -4164.0          1650
        000203       -4088.0       -4088.0          1632
        000204       -4088.0       -4088.0          1624
        000205       -4120.0       -4120.0          1598
        000206       -4028.0       -4028.0          1574
        000207       -4064.0       -4064.0          1594
        000208       -4068.0       -4068.0          1566
        000209       -4060.0       -4060.0          1570
        000210       -4108.0       -4108.0          1596
