# log(magabs_Tc_C) -- log(L) slope=[[-0.09819695]] intercept=[-0.18389357]
2.000000000000000000e+00 -3.802874640560341413e-01
2.025252525252525082e+00 -3.827671849171753182e-01
2.050505050505050608e+00 -3.852469057783166062e-01
2.075757575757575690e+00 -3.877266266394578387e-01
2.101010101010101216e+00 -3.902063475005991267e-01
2.126262626262626299e+00 -3.926860683617403036e-01
2.151515151515151381e+00 -3.951657892228814806e-01
2.176767676767676907e+00 -3.976455100840227685e-01
2.202020202020201989e+00 -4.001252309451640010e-01
2.227272727272727071e+00 -4.026049518063051780e-01
2.252525252525252597e+00 -4.050846726674464660e-01
2.277777777777777679e+00 -4.075643935285876429e-01
2.303030303030303205e+00 -4.100441143897289309e-01
2.328282828282828287e+00 -4.125238352508701634e-01
2.353535353535353369e+00 -4.150035561120113403e-01
2.378787878787878896e+00 -4.174832769731526283e-01
2.404040404040403978e+00 -4.199629978342938053e-01
2.429292929292929060e+00 -4.224427186954350377e-01
2.454545454545454586e+00 -4.249224395565763257e-01
2.479797979797979668e+00 -4.274021604177175027e-01
2.505050505050505194e+00 -4.298818812788587906e-01
2.530303030303030276e+00 -4.323616021399999676e-01
2.555555555555555358e+00 -4.348413230011412001e-01
2.580808080808080884e+00 -4.373210438622824880e-01
2.606060606060605966e+00 -4.398007647234237205e-01
2.631313131313131493e+00 -4.422804855845649530e-01
2.656565656565656575e+00 -4.447602064457061855e-01
2.681818181818181657e+00 -4.472399273068473624e-01
2.707070707070707183e+00 -4.497196481679886504e-01
2.732323232323232265e+00 -4.521993690291298829e-01
2.757575757575757791e+00 -4.546790898902711153e-01
2.782828282828282873e+00 -4.571588107514123478e-01
2.808080808080807955e+00 -4.596385316125535248e-01
2.833333333333333481e+00 -4.621182524736948127e-01
2.858585858585858563e+00 -4.645979733348360452e-01
2.883838383838384090e+00 -4.670776941959772777e-01
2.909090909090909172e+00 -4.695574150571185101e-01
2.934343434343434254e+00 -4.720371359182596871e-01
2.959595959595959336e+00 -4.745168567794009196e-01
2.984848484848484862e+00 -4.769965776405422075e-01
3.010101010101010388e+00 -4.794762985016834400e-01
3.035353535353535470e+00 -4.819560193628246725e-01
3.060606060606060552e+00 -4.844357402239658494e-01
3.085858585858585634e+00 -4.869154610851070819e-01
3.111111111111111160e+00 -4.893951819462483699e-01
3.136363636363636243e+00 -4.918749028073895468e-01
3.161616161616161769e+00 -4.943546236685308348e-01
3.186868686868686851e+00 -4.968343445296720118e-01
3.212121212121211933e+00 -4.993140653908132442e-01
3.237373737373737459e+00 -5.017937862519545877e-01
3.262626262626262541e+00 -5.042735071130957092e-01
3.287878787878788067e+00 -5.067532279742370527e-01
3.313131313131313149e+00 -5.092329488353781741e-01
3.338383838383838231e+00 -5.117126696965194066e-01
3.363636363636363313e+00 -5.141923905576606391e-01
3.388888888888888840e+00 -5.166721114188018715e-01
3.414141414141414366e+00 -5.191518322799431040e-01
3.439393939393939448e+00 -5.216315531410844475e-01
3.464646464646464530e+00 -5.241112740022255689e-01
3.489898989898989612e+00 -5.265909948633668014e-01
3.515151515151515138e+00 -5.290707157245080339e-01
3.540404040404040664e+00 -5.315504365856493774e-01
3.565656565656565746e+00 -5.340301574467904988e-01
3.590909090909090828e+00 -5.365098783079317313e-01
3.616161616161615910e+00 -5.389895991690729637e-01
3.641414141414141437e+00 -5.414693200302141962e-01
3.666666666666666963e+00 -5.439490408913554287e-01
3.691919191919192045e+00 -5.464287617524967722e-01
3.717171717171717127e+00 -5.489084826136378936e-01
3.742424242424242209e+00 -5.513882034747791261e-01
3.767676767676767735e+00 -5.538679243359203586e-01
3.792929292929292817e+00 -5.563476451970615910e-01
3.818181818181818343e+00 -5.588273660582028235e-01
3.843434343434343425e+00 -5.613070869193440560e-01
3.868686868686868507e+00 -5.637868077804852884e-01
3.893939393939393590e+00 -5.662665286416265209e-01
3.919191919191919116e+00 -5.687462495027677534e-01
3.944444444444444642e+00 -5.712259703639090969e-01
3.969696969696969724e+00 -5.737056912250502183e-01
3.994949494949494806e+00 -5.761854120861914508e-01
4.020202020202020776e+00 -5.786651329473326832e-01
4.045454545454544970e+00 -5.811448538084738047e-01
4.070707070707070940e+00 -5.836245746696151482e-01
4.095959595959596022e+00 -5.861042955307563806e-01
4.121212121212121104e+00 -5.885840163918976131e-01
4.146464646464647075e+00 -5.910637372530389566e-01
4.171717171717171269e+00 -5.935434581141800781e-01
4.196969696969697239e+00 -5.960231789753214215e-01
4.222222222222222321e+00 -5.985028998364625430e-01
4.247474747474747403e+00 -6.009826206976037755e-01
4.272727272727272485e+00 -6.034623415587450079e-01
4.297979797979797567e+00 -6.059420624198861294e-01
4.323232323232323537e+00 -6.084217832810274729e-01
4.348484848484848619e+00 -6.109015041421687053e-01
4.373737373737373701e+00 -6.133812250033099378e-01
4.398989898989898784e+00 -6.158609458644511703e-01
4.424242424242423866e+00 -6.183406667255924027e-01
4.449494949494949836e+00 -6.208203875867337462e-01
4.474747474747474918e+00 -6.233001084478748677e-01
4.500000000000000000e+00 -6.257798293090161001e-01
