# log(maxX) -- log(L) slope=[[0.64663938]] intercept=[-0.82365963]
2.000000000000000000e+00 4.696191187988199012e-01
2.025252525252525082e+00 4.859483959772883388e-01
2.050505050505050608e+00 5.022776731557569985e-01
2.075757575757575690e+00 5.186069503342254361e-01
2.101010101010101216e+00 5.349362275126943178e-01
2.126262626262626299e+00 5.512655046911627554e-01
2.151515151515151381e+00 5.675947818696311931e-01
2.176767676767676907e+00 5.839240590480998527e-01
2.202020202020201989e+00 6.002533362265682904e-01
2.227272727272727071e+00 6.165826134050367280e-01
2.252525252525252597e+00 6.329118905835056097e-01
2.277777777777777679e+00 6.492411677619740473e-01
2.303030303030303205e+00 6.655704449404427070e-01
2.328282828282828287e+00 6.818997221189111446e-01
2.353535353535353369e+00 6.982289992973795822e-01
2.378787878787878896e+00 7.145582764758484640e-01
2.404040404040403978e+00 7.308875536543169016e-01
2.429292929292929060e+00 7.472168308327853392e-01
2.454545454545454586e+00 7.635461080112539989e-01
2.479797979797979668e+00 7.798753851897224365e-01
2.505050505050505194e+00 7.962046623681913182e-01
2.530303030303030276e+00 8.125339395466597558e-01
2.555555555555555358e+00 8.288632167251281935e-01
2.580808080808080884e+00 8.451924939035968531e-01
2.606060606060605966e+00 8.615217710820652908e-01
2.631313131313131493e+00 8.778510482605339504e-01
2.656565656565656575e+00 8.941803254390023881e-01
2.681818181818181657e+00 9.105096026174710477e-01
2.707070707070707183e+00 9.268388797959397074e-01
2.732323232323232265e+00 9.431681569744081450e-01
2.757575757575757791e+00 9.594974341528768047e-01
2.782828282828282873e+00 9.758267113313452423e-01
2.808080808080807955e+00 9.921559885098136800e-01
2.833333333333333481e+00 1.008485265688282562e+00
2.858585858585858563e+00 1.024814542866750999e+00
2.883838383838384090e+00 1.041143820045219659e+00
2.909090909090909172e+00 1.057473097223688097e+00
2.934343434343434254e+00 1.073802374402156534e+00
2.959595959595959336e+00 1.090131651580624972e+00
2.984848484848484862e+00 1.106460928759093854e+00
3.010101010101010388e+00 1.122790205937562513e+00
3.035353535353535470e+00 1.139119483116030951e+00
3.060606060606060552e+00 1.155448760294499388e+00
3.085858585858585634e+00 1.171778037472967826e+00
3.111111111111111160e+00 1.188107314651436486e+00
3.136363636363636243e+00 1.204436591829904923e+00
3.161616161616161769e+00 1.220765869008373805e+00
3.186868686868686851e+00 1.237095146186842243e+00
3.212121212121211933e+00 1.253424423365310680e+00
3.237373737373737459e+00 1.269753700543779562e+00
3.262626262626262541e+00 1.286082977722248000e+00
3.287878787878788067e+00 1.302412254900716437e+00
3.313131313131313149e+00 1.318741532079184875e+00
3.338383838383838231e+00 1.335070809257653757e+00
3.363636363636363313e+00 1.351400086436122194e+00
3.388888888888888840e+00 1.367729363614590632e+00
3.414141414141414366e+00 1.384058640793059514e+00
3.439393939393939448e+00 1.400387917971527951e+00
3.464646464646464530e+00 1.416717195149996389e+00
3.489898989898989612e+00 1.433046472328464827e+00
3.515151515151515138e+00 1.449375749506933708e+00
3.540404040404040664e+00 1.465705026685402146e+00
3.565656565656565746e+00 1.482034303863870583e+00
3.590909090909090828e+00 1.498363581042339021e+00
3.616161616161615910e+00 1.514692858220807459e+00
3.641414141414141437e+00 1.531022135399276340e+00
3.666666666666666963e+00 1.547351412577745222e+00
3.691919191919192045e+00 1.563680689756213660e+00
3.717171717171717127e+00 1.580009966934682097e+00
3.742424242424242209e+00 1.596339244113150535e+00
3.767676767676767735e+00 1.612668521291619417e+00
3.792929292929292817e+00 1.628997798470087854e+00
3.818181818181818343e+00 1.645327075648556292e+00
3.843434343434343425e+00 1.661656352827024730e+00
3.868686868686868507e+00 1.677985630005493167e+00
3.893939393939393590e+00 1.694314907183961605e+00
3.919191919191919116e+00 1.710644184362430487e+00
3.944444444444444642e+00 1.726973461540899368e+00
3.969696969696969724e+00 1.743302738719367806e+00
3.994949494949494806e+00 1.759632015897836244e+00
4.020202020202020776e+00 1.775961293076305125e+00
4.045454545454544970e+00 1.792290570254773119e+00
4.070707070707070940e+00 1.808619847433242001e+00
4.095959595959596022e+00 1.824949124611710438e+00
4.121212121212121104e+00 1.841278401790178876e+00
4.146464646464647075e+00 1.857607678968647758e+00
4.171717171717171269e+00 1.873936956147115751e+00
4.196969696969697239e+00 1.890266233325585077e+00
4.222222222222222321e+00 1.906595510504053514e+00
4.247474747474747403e+00 1.922924787682521952e+00
4.272727272727272485e+00 1.939254064860990390e+00
4.297979797979797567e+00 1.955583342039458827e+00
4.323232323232323537e+00 1.971912619217927709e+00
4.348484848484848619e+00 1.988241896396396147e+00
4.373737373737373701e+00 2.004571173574864584e+00
4.398989898989898784e+00 2.020900450753333022e+00
4.424242424242423866e+00 2.037229727931801460e+00
4.449494949494949836e+00 2.053559005110270341e+00
4.474747474747474918e+00 2.069888282288738779e+00
4.500000000000000000e+00 2.086217559467207661e+00
