# log(maxC) -- log(L) slope=[[0.26946674]] intercept=[-0.30785793]
2.000000000000000000e+00 2.310755448778456511e-01
2.025252525252525082e+00 2.378802604391908604e-01
2.050505050505050608e+00 2.446849760005360697e-01
2.075757575757575690e+00 2.514896915618812789e-01
2.101010101010101216e+00 2.582944071232265992e-01
2.126262626262626299e+00 2.650991226845716975e-01
2.151515151515151381e+00 2.719038382459169068e-01
2.176767676767676907e+00 2.787085538072621160e-01
2.202020202020201989e+00 2.855132693686073253e-01
2.227272727272727071e+00 2.923179849299525346e-01
2.252525252525252597e+00 2.991227004912977439e-01
2.277777777777777679e+00 3.059274160526429531e-01
2.303030303030303205e+00 3.127321316139882734e-01
2.328282828282828287e+00 3.195368471753333717e-01
2.353535353535353369e+00 3.263415627366785809e-01
2.378787878787878896e+00 3.331462782980239012e-01
2.404040404040403978e+00 3.399509938593689995e-01
2.429292929292929060e+00 3.467557094207142088e-01
2.454545454545454586e+00 3.535604249820594180e-01
2.479797979797979668e+00 3.603651405434046273e-01
2.505050505050505194e+00 3.671698561047499476e-01
2.530303030303030276e+00 3.739745716660950459e-01
2.555555555555555358e+00 3.807792872274402551e-01
2.580808080808080884e+00 3.875840027887855754e-01
2.606060606060605966e+00 3.943887183501306737e-01
2.631313131313131493e+00 4.011934339114759940e-01
2.656565656565656575e+00 4.079981494728210922e-01
2.681818181818181657e+00 4.148028650341663015e-01
2.707070707070707183e+00 4.216075805955116218e-01
2.732323232323232265e+00 4.284122961568567201e-01
2.757575757575757791e+00 4.352170117182020403e-01
2.782828282828282873e+00 4.420217272795472496e-01
2.808080808080807955e+00 4.488264428408923479e-01
2.833333333333333481e+00 4.556311584022376682e-01
2.858585858585858563e+00 4.624358739635828774e-01
2.883838383838384090e+00 4.692405895249280867e-01
2.909090909090909172e+00 4.760453050862732960e-01
2.934343434343434254e+00 4.828500206476183942e-01
2.959595959595959336e+00 4.896547362089636035e-01
2.984848484848484862e+00 4.964594517703089238e-01
3.010101010101010388e+00 5.032641673316541331e-01
3.035353535353535470e+00 5.100688828929993424e-01
3.060606060606060552e+00 5.168735984543445516e-01
3.085858585858585634e+00 5.236783140156896499e-01
3.111111111111111160e+00 5.304830295770349702e-01
3.136363636363636243e+00 5.372877451383801795e-01
3.161616161616161769e+00 5.440924606997253887e-01
3.186868686868686851e+00 5.508971762610705980e-01
3.212121212121211933e+00 5.577018918224156963e-01
3.237373737373737459e+00 5.645066073837610165e-01
3.262626262626262541e+00 5.713113229451062258e-01
3.287878787878788067e+00 5.781160385064514351e-01
3.313131313131313149e+00 5.849207540677966444e-01
3.338383838383838231e+00 5.917254696291418536e-01
3.363636363636363313e+00 5.985301851904869519e-01
3.388888888888888840e+00 6.053349007518322722e-01
3.414141414141414366e+00 6.121396163131775925e-01
3.439393939393939448e+00 6.189443318745226907e-01
3.464646464646464530e+00 6.257490474358679000e-01
3.489898989898989612e+00 6.325537629972129983e-01
3.515151515151515138e+00 6.393584785585583186e-01
3.540404040404040664e+00 6.461631941199036389e-01
3.565656565656565746e+00 6.529679096812487371e-01
3.590909090909090828e+00 6.597726252425939464e-01
3.616161616161615910e+00 6.665773408039391557e-01
3.641414141414141437e+00 6.733820563652843649e-01
3.666666666666666963e+00 6.801867719266296852e-01
3.691919191919192045e+00 6.869914874879747835e-01
3.717171717171717127e+00 6.937962030493199928e-01
3.742424242424242209e+00 7.006009186106650910e-01
3.767676767676767735e+00 7.074056341720104113e-01
3.792929292929292817e+00 7.142103497333555095e-01
3.818181818181818343e+00 7.210150652947008298e-01
3.843434343434343425e+00 7.278197808560461501e-01
3.868686868686868507e+00 7.346244964173912484e-01
3.893939393939393590e+00 7.414292119787363466e-01
3.919191919191919116e+00 7.482339275400816669e-01
3.944444444444444642e+00 7.550386431014269872e-01
3.969696969696969724e+00 7.618433586627720855e-01
3.994949494949494806e+00 7.686480742241174058e-01
4.020202020202020776e+00 7.754527897854627261e-01
4.045454545454544970e+00 7.822575053468076023e-01
4.070707070707070940e+00 7.890622209081531446e-01
4.095959595959596022e+00 7.958669364694982429e-01
4.121212121212121104e+00 8.026716520308433411e-01
4.146464646464647075e+00 8.094763675921886614e-01
4.171717171717171269e+00 8.162810831535337597e-01
4.196969696969697239e+00 8.230857987148790800e-01
4.222222222222222321e+00 8.298905142762241782e-01
4.247474747474747403e+00 8.366952298375694985e-01
4.272727272727272485e+00 8.434999453989145968e-01
4.297979797979797567e+00 8.503046609602596950e-01
4.323232323232323537e+00 8.571093765216052374e-01
4.348484848484848619e+00 8.639140920829503356e-01
4.373737373737373701e+00 8.707188076442954339e-01
4.398989898989898784e+00 8.775235232056407542e-01
4.424242424242423866e+00 8.843282387669858524e-01
4.449494949494949836e+00 8.911329543283311727e-01
4.474747474747474918e+00 8.979376698896764930e-01
4.500000000000000000e+00 9.047423854510215913e-01
